DATAFLOW,LAST UPDATE,freq,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Hungary,2024,3437874,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Ireland,2013,2942387,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Ireland,2014,3699610,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Ireland,2015,3521598,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Ireland,2016,4746046,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Ireland,2017,3446212,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Ireland,2018,3861003,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Ireland,2019,4161900,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Ireland,2020,1542609,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Ireland,2021,980998,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Ireland,2022,3034539,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Ireland,2023,3429823,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Ireland,2024,4784368,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Italy,2013,15210936,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Italy,2014,25931917,b,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Italy,2015,23250221,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Italy,2016,23545067,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Italy,2017,19801672,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Italy,2018,35549156,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Italy,2019,27268877,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Italy,2020,8870815,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Italy,2021,14194577,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Italy,2022,14374187,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Italy,2023,16602268,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Italy,2024,13724849,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Lithuania,2013,2357815,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Lithuania,2014,2448904,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Lithuania,2015,2647851,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Lithuania,2016,2751863,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Lithuania,2017,2850036,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Lithuania,2018,3039223,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Lithuania,2019,3158496,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Lithuania,2020,1455283,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Lithuania,2021,1941231,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Lithuania,2022,3503529,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Lithuania,2023,4049269,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Lithuania,2024,4618319,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Luxembourg,2013,933891,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Luxembourg,2014,1002946,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Luxembourg,2015,765628,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Luxembourg,2016,603678,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Luxembourg,2017,1643562,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Luxembourg,2018,1557616,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Luxembourg,2019,1732792,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Luxembourg,2020,999318,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Luxembourg,2021,1348684,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Luxembourg,2022,1346304,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Luxembourg,2023,2055657,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Luxembourg,2024,1929122,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Latvia,2013,1895063,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Latvia,2014,887692,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Latvia,2015,843640,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Latvia,2016,956268,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Latvia,2017,979208,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Latvia,2018,1163150,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Latvia,2019,1815266,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Latvia,2020,551816,u,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Latvia,2021,914037,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Latvia,2022,809472,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Latvia,2023,1583823,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Latvia,2024,1652545,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Montenegro,2016,1216896,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Montenegro,2017,1015153,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,North Macedonia,2019,54760,u,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,North Macedonia,2020,,u,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,North Macedonia,2021,,u,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Malta,2013,436119,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Malta,2014,489931,b,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Malta,2015,471709,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Malta,2016,302611,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Malta,2017,493195,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Malta,2018,572153,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Malta,2019,530891,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Malta,2020,326632,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Malta,2021,385962,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Malta,2022,409598,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Malta,2023,564773,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Malta,2024,618650,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Netherlands,2013,7222577,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Netherlands,2014,7006643,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Netherlands,2015,7034794,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Netherlands,2016,7747220,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Netherlands,2017,11687356,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Netherlands,2018,9765498,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Netherlands,2019,11938383,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Netherlands,2020,5981849,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Netherlands,2021,4575630,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Netherlands,2022,9589182,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Netherlands,2023,12790674,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Netherlands,2024,12336145,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Norway,2013,13445668,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Norway,2014,18331631,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Norway,2015,13606157,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Norway,2016,13425432,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Norway,2017,14176450,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Norway,2018,15365214,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Norway,2021,11368481,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Norway,2022,17938462,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Norway,2023,15557356,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Norway,2024,16425870,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Poland,2013,37141667,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Poland,2014,11822555,b,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Poland,2015,13206550,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Poland,2016,13220414,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Poland,2017,15542021,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Poland,2018,16277964,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Poland,2019,16947657,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Poland,2020,10947153,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Poland,2021,14150699,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Poland,2022,18790919,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Poland,2023,16864476,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Poland,2024,16936294,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Portugal,2013,6693043,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Portugal,2014,5451483,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Portugal,2015,6972596,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Portugal,2016,5785048,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Portugal,2017,5417791,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Portugal,2018,7148861,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Portugal,2019,7344064,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Portugal,2020,3812446,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Portugal,2021,4046478,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Portugal,2022,6682027,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Portugal,2023,6434390,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Portugal,2024,5086739,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Romania,2013,5007443,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Romania,2014,4851846,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Romania,2015,5438006,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Romania,2016,4234758,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Romania,2017,4841217,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Romania,2018,4631554,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Romania,2019,5108381,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Romania,2020,1597071,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Romania,2021,2945745,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Romania,2022,3014409,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Romania,2023,2925273,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Romania,2024,2979080,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Serbia,2018,1411097,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Sweden,2014,15988128,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Sweden,2015,11633548,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Sweden,2016,16677425,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Sweden,2017,35161755,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Sweden,2018,28615381,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Sweden,2019,26459175,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Sweden,2020,17087409,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Sweden,2021,18385105,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Sweden,2022,33717436,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Sweden,2024,27451915,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovenia,2013,1612418,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovenia,2014,1573540,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovenia,2015,1802635,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovenia,2016,1633780,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovenia,2017,1498537,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovenia,2018,2057697,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovenia,2019,1722724,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovenia,2020,383436,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovenia,2021,1747039,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovenia,2022,2041507,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovenia,2023,2567932,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovenia,2024,2034700,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovakia,2013,4574450,b,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovakia,2014,3628368,u,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovakia,2015,3904311,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovakia,2016,4405209,u,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovakia,2017,3523217,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovakia,2018,4574650,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovakia,2019,4987540,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovakia,2020,936928,u,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovakia,2021,986477,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovakia,2022,1947713,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovakia,2023,2382094,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,Slovakia,2024,3051828,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,"Professional, business",1 night or over,Number,United Kingdom,2013,79569396,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Albania,2017,26615314,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Albania,2019,29277919,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Albania,2020,14644559,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Austria,2013,105096149,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Austria,2014,107355432,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Austria,2015,105812584,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Austria,2016,111503645,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Austria,2017,112051065,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Austria,2018,108696746,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Austria,2019,115182924,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Austria,2020,61844475,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Austria,2021,84654588,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Austria,2022,134618838,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Austria,2023,150624718,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Austria,2024,155913042,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Belgium,2013,96509052,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Belgium,2014,95403633,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Belgium,2015,97300609,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Belgium,2016,110388803,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Belgium,2017,99015509,b,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Belgium,2018,119022466,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Belgium,2019,121670335,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Belgium,2020,66599708,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Belgium,2021,92247659,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Belgium,2022,123874447,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Belgium,2023,134175816,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Belgium,2024,153032991,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Bulgaria,2013,19141043,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Bulgaria,2014,16538253,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Bulgaria,2015,13977801,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Total,1 night or over,Number,Bulgaria,2016,16021635,,
